>scaffold1 48 578015 48
2011       61402      +   245  29  100	#DOWN 2723:29:120 	#UP 2815:55:123 
2723       61716      -   17840  47  100	#DOWN 2639:47:105 	#UP 2815:1:71 2011:29:120 
2639       79610      +   11887  25  100	#DOWN 2297:25:117 	#UP 2723:47:105 
2297       91563      -   1047  0  100	#DOWN 1847:5:219 1310:29:181 1173:3:146 1147:3:138 799:6:173 733:1:227 	#UP 2639:25:117 
>scaffold39 4 2217 4
1969       0          -   208  15  33	#DOWN 2267:15:152 2195:1:18 1835:32:124 763:1:248 471:1:253 	#UP 1839:2:187 1835:2:192 1733:3:189 1653:23:141 
2267       309        -   835  50  100	#DOWN 2221:50:128 	#UP 2237:1:56 2091:1:29 1969:15:152 1893:1:30 1841:1:153 1835:51:148 1653:4:189 763:4:139 633:1:183 
2221       1221       -   662  35  50	#DOWN 2263:1:115 2317:1:195 2033:35:119 1453:1:95 1219:17:129 	#UP 2267:50:128 2121:1:204 1795:1:224 1613:1:88 
2033       1951       +   266  0  33	#DOWN 2317:8:87 	#UP 2221:35:119 2237:2:172 1471:1:152 1219:9:138 1201:1:84 
>scaffold40 8 3868 8
2243       0          -   743  29  50	#DOWN 2287:1:59 2181:1:79 2051:29:127 2023:1:20 	#UP 2127:31:158 2117:1:214 1201:12:132 945:1:176 943:2:170 839:10:179 629:4:142 621:1:41 
2051       819        -   290  34  66	#DOWN 2023:2:142 1987:34:115 749:1:131 	#UP 2243:29:127 2001:2:66 
1987       1173       -   228  52  20	#DOWN 2023:52:135 2285:1:32 1983:1:41 1721:1:218 1469:1:243 797:2:169 	#UP 2051:34:115 2017:1:139 749:1:110 
2023       1485       -   252  22  50	#DOWN 2125:2:154 1995:1:18 1983:22:162 1521:17:114 	#UP 2131:1:103 2243:1:20 2051:2:142 1995:2:-29 1987:52:135 
1983       1848       +   224  4  16	#DOWN 2125:4:126 1841:30:120 1469:2:117 1179:3:171 1127:1:46 	#UP 2023:22:162 1987:1:41 1811:2:59 1521:10:128 
2125       2147       +   469  32  20	#DOWN 2257:32:147 759:7:178 	#UP 2209:1:18 2205:1:127 2023:2:154 1983:4:126 1841:6:135 1469:19:114 1179:16:191 929:11:186 
2257       2712       -   798  56  25	#DOWN 2247:2:183 2061:56:104 	#UP 2185:1:-22 2125:32:147 759:4:132 589:1:210 
2061       3563       +   305  0  33	#DOWN 2247:49:111 2063:1:-14 	#UP 2257:56:104 2129:1:-26 2071:1:-5 
>scaffold41 3 2293 3
1989       0          +   229  41  50	#DOWN 2315:41:100 2117:1:197 	#UP 2187:29:86 2137:1:76 2255:1:-18 1995:1:25 
2315       278        +   1196  57  100	#DOWN 2241:57:139 797:1:181 763:9:136 477:1:161 471:1:155 	#UP 2021:1:92 1989:41:100 
2241       1562       +   731  0  50	#DOWN 2001:40:172 1659:1:216 729:1:169 711:5:117 675:1:222 611:1:181 589:1:151 	#UP 2315:57:139 2261:1:156 1837:1:164 1751:2:174 1705:1:120 763:2:113 
>scaffold42 12 63413 12
2503       0          +   5045  37  100	#DOWN 2713:37:149 	#UP 2735:2:151 2481:1:120 847:2:230 655:3:203 581:1:244 
2713       5143       -   17080  51  100	#DOWN 2183:51:158 	#UP 2503:37:149 
2183       22330      +   565  38  100	#DOWN 2523:38:111 	#UP 2713:51:158 
2523       22955      +   5950  31  50	#DOWN 2073:31:151 	#UP 2183:38:111 1268:3:93 
2073       29005      +   343  47  100	#DOWN 2327:47:124 	#UP 2523:31:151 
2327       29421      +   1368  47  50	#DOWN 2549:47:122 467:1:33 	#UP 2073:47:124 
2549       30860      +   7242  61  100	#DOWN 2089:61:139 	#UP 2327:47:122 
2089       38190      -   400  43  100	#DOWN 2571:43:136 	#UP 2549:61:139 
2571       38675      +   8400  33  100	#DOWN 2455:33:138 	#UP 2089:43:136 
2455       47162      +   3788  48  100	#DOWN 2447:48:134 	#UP 2571:33:138 
2447       51033      -   3551  30  100	#DOWN 2575:30:129 	#UP 2455:48:134 
2575       54662      +   8751  0  100	#DOWN 2147:17:127 	#UP 2447:30:129 
>scaffold43 8 53689 8
2109       0          -   439  20  50	#DOWN 2235:20:132 1292:20:142 	#UP 2251:2:161 1805:20:117 
2235       520        -   697  17  100	#DOWN 2689:17:129 	#UP 2109:20:132 1292:14:126 
2689       1295       -   15521  32  100	#DOWN 2417:32:125 	#UP 2235:17:129 
2417       16890      -   2968  40  100	#DOWN 2573:40:133 	#UP 2689:32:125 
2573       19940      +   8542  61  50	#DOWN 2077:61:108 1427:1:222 	#UP 2417:40:133 
2077       28539      +   360  39  50	#DOWN 2663:39:148 1429:11:142 1427:11:138 	#UP 2573:61:108 
2663       28996      +   13950  60  50	#DOWN 2609:60:140 	#UP 2077:39:148 1427:36:134 
2609       43035      +   10654  0  100	#DOWN 2097:1:13 1775:9:120 1681:2:77 	#UP 2663:60:140 
>scaffold44 6 54921 6
2623       0          -   11147  26  33	#DOWN 2785:26:149 1095:8:127 791:1:184 	#UP 2539:1:33 
2785       11245      +   24023  29  100	#DOWN 2105:29:115 	#UP 2623:26:149 1095:9:158 979:6:193 
2105       35332      +   438  56  25	#DOWN 2383:56:119 1392:10:127 	#UP 2785:29:115 1392:17:144 
2383       35838      -   2336  38  100	#DOWN 2353:38:130 	#UP 2105:56:119 
2353       38253      -   1750  42  100	#DOWN 2671:42:134 	#UP 2383:38:130 
2671       40086      +   14835  0  100	#DOWN 2147:33:132 	#UP 2353:42:134 
>scaffold45 8 81714 8
2107       0          -   439  23  50	#DOWN 2769:23:162 1292:27:131 	#UP 2249:2:46 1805:18:109 
2769       550        -   22042  37  50	#DOWN 2565:37:115 1459:29:122 	#UP 2107:23:162 1292:6:140 
2565       22656      +   7662  40  50	#DOWN 2443:40:118 	#UP 2769:37:115 1461:7:160 1459:12:153 
2443       30385      -   3509  49  50	#DOWN 2703:49:114 	#UP 2565:40:118 2589:2:194 
2703       33957      -   16169  26  50	#DOWN 2413:26:110 	#UP 2821:1:75 2443:49:114 
2413       50185      -   2913  30  50	#DOWN 2467:30:158 1619:29:145 	#UP 2703:26:110 
2467       53205      +   4055  7  33	#DOWN 2789:7:118 	#UP 2413:30:158 1619:23:129 1617:8:164 
2789       57327      +   24387  0  100	#DOWN 2465:1:124 	#UP 2467:7:118 
>scaffold46 3 2440 3
2179       0          -   557  6  50	#DOWN 2239:6:163 2063:1:161 1837:24:141 	#UP 2137:42:120 
2239       669        -   713  20  100	#DOWN 2281:20:194 2115:1:175 1613:2:33 1007:27:135 879:2:161 647:1:263 	#UP 2179:6:163 1901:1:217 1837:26:127 1145:2:193 
2281       1525       +   915  0  50	#DOWN 2181:2:77 2133:1:211 2129:26:177 2103:2:200 1525:1:146 1169:22:169 937:16:169 627:3:168 599:1:132 	#UP 2239:20:194 1007:22:154 967:1:157 879:13:177 759:1:188 
>scaffold47 2 1712 2
2261       0          -   801  46  100	#DOWN 2265:46:145 2199:1:123 2133:1:189 2035:3:218 	#UP 2241:1:156 2187:11:136 1809:1:134 1613:1:48 1131:10:172 971:13:145 619:4:177 
2265       895        +   817  0  100	#DOWN 2133:1:75 2123:2:33 1985:34:114 1793:2:102 1388:3:185 	#UP 2261:46:145 1999:1:108 1885:1:127 1767:1:183 759:1:146 685:1:59 631:7:176 
>scaffold48 6 56462 6
2835       0          -   32120  24  50	#DOWN 2461:24:152 1364:19:137 	#UP 2483:1:100 2097:1:163 1775:7:116 1649:2:208 
2461       32221      -   3978  26  100	#DOWN 2653:26:128 	#UP 2835:24:152 1364:17:139 1141:1:69 731:1:217 
2653       36276      -   12814  18  50	#DOWN 2325:18:176 1463:16:155 	#UP 2461:26:128 
2325       49215      -   1257  10  16	#DOWN 2293:10:194 1857:43:119 	#UP 2653:18:176 1463:25:138 657:1:169 
2293       50615      +   1042  7  50	#DOWN 2493:7:76 1925:41:121 	#UP 2325:10:194 1857:37:126 
2493       51682      -   4780  0  33	#DOWN 2371:2:110 	#UP 2295:1:231 2293:7:76 1925:47:123 
>scaffold49 5 55698 5
2735       0          +   18940  22  100	#DOWN 2307:22:142 	#UP 2503:2:151 847:9:137 655:6:128 581:4:159 
2307       19031      +   1095  32  100	#DOWN 2807:32:118 	#UP 2735:22:142 
2807       20193      -   26868  32  100	#DOWN 2477:32:146 	#UP 2307:32:118 
2477       47156      +   4476  55  100	#DOWN 2465:55:121 	#UP 2807:32:146 
2465       51702      -   3996  0  100	#DOWN 2789:1:124 	#UP 2477:55:121 
>scaffold50 20 357079 20
2817       0          -   28754  35  100	#DOWN 2819:35:150 	#UP 2313:6:71 1231:5:182 1215:8:159 
2819       28853      +   28804  37  100	#DOWN 2519:37:113 	#UP 2817:35:150 
2519       57719      +   5729  28  100	#DOWN 2391:28:141 	#UP 2819:37:113 
2391       63538      +   2573  27  100	#DOWN 2373:27:106 	#UP 2519:28:141 
2373       66166      -   2152  51  100	#DOWN 2389:51:86 	#UP 2391:27:106 
2389       68353      +   2540  18  50	#DOWN 2429:18:113 	#UP 2485:1:100 2373:51:86 
2429       70955      +   3275  42  100	#DOWN 2331:42:138 	#UP 2389:18:113 
2331       74317      +   1466  32  100	#DOWN 2867:32:131 	#UP 2429:42:138 
2867       75863      -   54161  12  100	#DOWN 2585:12:167 	#UP 2331:32:131 
2585       130140     +   9611  30  100	#DOWN 2407:30:130 	#UP 2867:12:167 
2407       139830     -   2841  26  20	#DOWN 2587:26:167 1095:13:137 979:12:177 861:2:184 791:1:160 	#UP 2585:30:130 
2587       142787     -   9631  50  25	#DOWN 2767:50:116 	#UP 2407:26:167 1095:22:179 979:1:172 791:1:218 
2767       152483     +   21890  33  50	#DOWN 2861:33:122 847:1:14 	#UP 2587:50:116 
2861       174444     +   48284  51  100	#DOWN 2451:51:116 	#UP 2767:33:122 
2451       222793     -   3785  31  33	#DOWN 2847:31:153 1087:18:167 575:1:225 	#UP 2861:51:116 
2847       226680     +   41154  47  11	#DOWN 2871:47:151 1258:4:112 1250:3:86 	#UP 2451:31:153 1087:14:147 657:1:187 
2871       267934     -   61665  51  33	#DOWN 2665:51:120 	#UP 2847:47:151 1258:8:117 1250:2:128 
2665       329668     -   14053  26  50	#DOWN 2633:26:141 1433:38:130 	#UP 2871:51:120 
2633       343811     +   11591  41  33	#DOWN 2341:41:156 	#UP 2665:26:141 1433:28:133 1431:5:145 
2341       355507     -   1572  0  100	#DOWN 1939:51:126 	#UP 2633:41:156 
>scaffold51 12 172769 12
2669       0          +   14749  26  100	#DOWN 2691:26:117 	#UP 2313:25:124 
2691       14815      -   15602  45  100	#DOWN 2661:45:101 	#UP 2669:26:117 
2661       30467      -   13672  27  33	#DOWN 2335:27:145 1543:7:131 1541:8:128 	#UP 2691:45:101 
2335       44233      +   1524  26  50	#DOWN 2759:26:120 	#UP 2661:27:145 1541:21:134 
2759       45826      -   20717  27  100	#DOWN 2365:27:137 	#UP 2335:26:120 
2365       66629      -   1994  43  100	#DOWN 2821:43:113 	#UP 2759:27:137 
2821       68685      -   29084  26  33	#DOWN 2703:1:75 2699:26:130 2481:1:-9 	#UP 2365:43:113 
2699       97848      -   16004  55  33	#DOWN 2595:55:118 	#UP 2821:26:130 739:1:131 559:1:214 
2595       113919     +   10131  38  100	#DOWN 2851:38:138 	#UP 2699:55:118 
2851       124137     -   42808  35  100	#DOWN 2441:35:149 	#UP 2595:38:138 
2441       167043     -   3509  23  100	#DOWN 2371:23:135 1605:4:153 1603:18:129 	#UP 2851:35:149 
2371       170636     +   2133  0  33	#DOWN 2493:2:110 	#UP 2441:23:135 1605:1:112 1603:20:152 
>scaffold52 2 3856 2
2349       0          -   1731  31  100	#DOWN 2369:31:113 	#UP 2053:10:114 
2369       1793       -   2063  0  100	#DOWN 2119:46:136 939:12:148 	#UP 2349:31:113 2123:2:230 
>scaffold53 10 113897 10
2637       0          +   11620  30  50	#DOWN 2393:30:113 1193:2:202 	#UP 2419:2:-1 
2393       11682      +   2583  22  33	#DOWN 2731:22:157 2481:1:124 1087:17:146 	#UP 2637:30:113 
2731       14371      -   18842  48  50	#DOWN 2577:48:123 	#UP 2875:1:-1 2393:22:157 1087:6:100 
2577       33285      +   9143  24  33	#DOWN 2631:1:87 2445:24:171 1079:9:138 	#UP 2731:48:123 
2445       42548      +   3546  31  50	#DOWN 2489:31:101 	#UP 2577:24:171 1079:3:140 
2489       46144      +   4731  65  100	#DOWN 2533:65:125 	#UP 2445:31:101 
2533       50949      -   6342  18  33	#DOWN 2621:18:166 1533:16:151 1531:2:164 	#UP 2489:65:125 
2621       57406      -   11144  18  50	#DOWN 2733:18:184 	#UP 2533:18:166 1533:16:123 
2733       68683      -   18920  24  100	#DOWN 2805:24:144 	#UP 2621:18:184 
2805       87696      +   26201  0  100	#DOWN 2273:28:109 	#UP 2733:24:144 
>scaffold54 4 71789 4
2717       0          -   17273  31  100	#DOWN 2853:31:118 	#UP 2083:30:147 1254:19:138 
2853       17340      -   43993  38  100	#DOWN 2395:38:161 	#UP 2717:31:118 
2395       61443      +   2641  18  100	#DOWN 2563:18:103 	#UP 2853:38:161 
2563       64136      +   7653  0  100	#DOWN 2313:39:119 	#UP 2395:18:103 
>scaffold55 2 8959 2
2449       0          +   3590  17  100	#DOWN 2509:17:143 	#UP 2317:26:106 
2509       3682       +   5277  0  100	#DOWN 2147:3:179 1765:10:145 1641:32:135 	#UP 2449:17:143 
>scaffold56 2 17258 2
2539       0          -   6779  47  100	#DOWN 2601:47:107 	#UP 2623:1:33 
2601       6835       -   10423  0  100	#DOWN 2147:1:60 1765:21:158 1641:27:131 	#UP 2539:47:107 
>scaffold57 2 71438 2
2737       0          +   19067  43  100	#DOWN 2865:43:133 1135:10:120 	#UP 1829:1:171 1825:31:132 1759:5:212 1109:7:180 
2865       19149      +   52289  0  100	#DOWN 1669:1:167 1633:17:165 1310:1:173 1308:2:195 1151:17:157 917:1:184 	#UP 2737:43:133 1137:4:124 1135:2:125 
